sub_bucket_id,gene
antigen_presentation_louvain_3,RUBCN
antigen_presentation_louvain_3,STAT3
antigen_presentation_louvain_3,TFRC
antigen_presentation_louvain_3,TGFBR2
antigen_presentation_louvain_3,THBS1
antigen_presentation_louvain_3,ZFYVE9
antigen_presentation_louvain_4,KIR2DL1
antigen_presentation_louvain_4,KIR2DL3
antigen_presentation_louvain_4,KIR3DL1
antigen_presentation_louvain_4,KIR3DL2
antigen_presentation_louvain_4,KIR3DL3
antigen_presentation_louvain_4,KLRC1
antigen_presentation_louvain_4,KLRC2
antigen_presentation_louvain_4,KLRC3-2
antigen_presentation_louvain_4,KLRC4
antigen_presentation_louvain_4,KLRD1
antigen_presentation_louvain_5,AGER
antigen_presentation_louvain_5,AP3B1
antigen_presentation_louvain_5,AP3D1
antigen_presentation_louvain_5,APOE
antigen_presentation_louvain_5,APP
antigen_presentation_louvain_5,ARRB1
antigen_presentation_louvain_5,ARRB2
antigen_presentation_louvain_5,BRD4
antigen_presentation_louvain_5,CTSD
antigen_presentation_louvain_5,CXCL16
antigen_presentation_louvain_5,CXCL8
antigen_presentation_louvain_5,CXCR1
antigen_presentation_louvain_5,CXCR2
antigen_presentation_louvain_5,DNM1L
antigen_presentation_louvain_5,FCN1
antigen_presentation_louvain_5,FCN2
antigen_presentation_louvain_5,FCN3
antigen_presentation_louvain_5,FPR2
antigen_presentation_louvain_5,GBA
antigen_presentation_louvain_5,GRK2
antigen_presentation_louvain_5,GRK3
antigen_presentation_louvain_5,GRK4
antigen_presentation_louvain_5,GULP1
antigen_presentation_louvain_5,HRAS
antigen_presentation_louvain_5,IDE
antigen_presentation_louvain_5,JMJD6
antigen_presentation_louvain_5,LDLR
antigen_presentation_louvain_5,LGMN
antigen_presentation_louvain_5,LRP1
antigen_presentation_louvain_5,LRP8
antigen_presentation_louvain_5,MAPK1
antigen_presentation_louvain_5,MAPK3
antigen_presentation_louvain_5,MAPKAPK2
antigen_presentation_louvain_5,MAPKAPK3
antigen_presentation_louvain_5,MSR1
antigen_presentation_louvain_5,SNCA
antigen_presentation_louvain_5,TRAF6
antigen_presentation_louvain_5,VAMP2
antigen_presentation_louvain_5,VAMP7
antigen_presentation_louvain_6,B2M
antigen_presentation_louvain_6,CALR
antigen_presentation_louvain_6,CANX
antigen_presentation_louvain_6,CD1A
antigen_presentation_louvain_6,CD1B
antigen_presentation_louvain_6,CD1C
antigen_presentation_louvain_6,CD1D
antigen_presentation_louvain_6,CD4
antigen_presentation_louvain_6,CD74
antigen_presentation_louvain_6,CD8A
antigen_presentation_louvain_6,CD8B2
antigen_presentation_louvain_6,DNM2
antigen_presentation_louvain_6,E7ENX8_HUMAN
antigen_presentation_louvain_6,F6UB75_HUMAN
antigen_presentation_louvain_6,HLA-A
antigen_presentation_louvain_6,HLA-B
antigen_presentation_louvain_6,HLA-C
antigen_presentation_louvain_6,HLA-DMA
antigen_presentation_louvain_6,HLA-DMB
antigen_presentation_louvain_6,HLA-DOA
antigen_presentation_louvain_6,HLA-DOB
antigen_presentation_louvain_6,HLA-DPA1
antigen_presentation_louvain_6,HLA-DPB1
antigen_presentation_louvain_6,HLA-DQA1
antigen_presentation_louvain_6,HLA-DQA2
antigen_presentation_louvain_6,HLA-DQB1
antigen_presentation_louvain_6,HLA-DQB2
antigen_presentation_louvain_6,HLA-DRA
antigen_presentation_louvain_6,HLA-DRB1
antigen_presentation_louvain_6,HLA-DRB5
antigen_presentation_louvain_6,HLA-E
antigen_presentation_louvain_6,HLA-F
antigen_presentation_louvain_6,HLA-G
antigen_presentation_louvain_6,HSPA5
antigen_presentation_louvain_6,LILRB1
antigen_presentation_louvain_6,LILRB4
antigen_presentation_louvain_6,LNPEP
antigen_presentation_louvain_6,MR1
antigen_presentation_louvain_6,PDIA3
antigen_presentation_louvain_6,SAR1B
antigen_presentation_louvain_6,TAP1
antigen_presentation_louvain_6,TAP2
antigen_presentation_louvain_6,TAPBP
antigen_presentation_louvain_6,TAPBPL
innate_immune_activation_louvain_0,ACTG1
innate_immune_activation_louvain_0,ACTN1
innate_immune_activation_louvain_0,AGER
innate_immune_activation_louvain_0,ANXA1
innate_immune_activation_louvain_0,APP
innate_immune_activation_louvain_0,CDC42
innate_immune_activation_louvain_0,CLDN1
innate_immune_activation_louvain_0,DOCK2
innate_immune_activation_louvain_0,DYSF
innate_immune_activation_louvain_0,FOS
innate_immune_activation_louvain_0,FPR2
innate_immune_activation_louvain_0,GSN
innate_immune_activation_louvain_0,HMGB1
innate_immune_activation_louvain_0,JUN
innate_immune_activation_louvain_0,MAP2K1
innate_immune_activation_louvain_0,MAP2K2
innate_immune_activation_louvain_0,MAP2K3
innate_immune_activation_louvain_0,MAP2K4
innate_immune_activation_louvain_0,MAP2K6
innate_immune_activation_louvain_0,MAP2K7
innate_immune_activation_louvain_0,MAPK1
innate_immune_activation_louvain_0,MAPK11
innate_immune_activation_louvain_0,MAPK12
innate_immune_activation_louvain_0,MAPK13
innate_immune_activation_louvain_0,MAPK14
innate_immune_activation_louvain_0,MAPK3
innate_immune_activation_louvain_0,MAPK8
innate_immune_activation_louvain_0,MAPK9
innate_immune_activation_louvain_0,MAPT
innate_immune_activation_louvain_0,MYH9
innate_immune_activation_louvain_0,NUB1
innate_immune_activation_louvain_0,OAS1
innate_immune_activation_louvain_0,OAS2
innate_immune_activation_louvain_0,PARD3
innate_immune_activation_louvain_0,RAP1A
innate_immune_activation_louvain_0,RASGRP1
innate_immune_activation_louvain_0,RASGRP2
innate_immune_activation_louvain_0,RHOA
innate_immune_activation_louvain_0,S100A13
innate_immune_activation_louvain_0,SHMT2
innate_immune_activation_louvain_0,SNCA
innate_immune_activation_louvain_0,SP100
innate_immune_activation_louvain_0,TP53
innate_immune_activation_louvain_0,UBD
innate_immune_activation_louvain_0,WAS
innate_immune_activation_louvain_1,ADAM10
innate_immune_activation_louvain_1,C5
innate_immune_activation_louvain_1,C5AR1
innate_immune_activation_louvain_1,C7
innate_immune_activation_louvain_1,C8A
innate_immune_activation_louvain_1,C8B
innate_immune_activation_louvain_1,C8G
innate_immune_activation_louvain_1,C9
innate_immune_activation_louvain_1,CD2
innate_immune_activation_louvain_1,CLU
innate_immune_activation_louvain_1,HAMP
innate_immune_activation_louvain_1,IGLL5
innate_immune_activation_louvain_1,LCK
innate_immune_activation_louvain_10,CD44
innate_immune_activation_louvain_10,CD74
innate_immune_activation_louvain_10,CIITA
innate_immune_activation_louvain_10,HLA-DPA1
innate_immune_activation_louvain_10,HLA-DQB2
innate_immune_activation_louvain_10,HLA-DRA
innate_immune_activation_louvain_10,HYAL2
innate_immune_activation_louvain_10,LAG3
innate_immune_activation_louvain_10,RFX5
innate_immune_activation_louvain_10,SPP1
innate_immune_activation_louvain_11,AKT1
innate_immune_activation_louvain_11,AKT2
innate_immune_activation_louvain_11,AKT3
innate_immune_activation_louvain_11,CASP3
innate_immune_activation_louvain_11,CITED1
innate_immune_activation_louvain_11,CREB1
innate_immune_activation_louvain_11,CREB3L1
innate_immune_activation_louvain_11,CRTC3
innate_immune_activation_louvain_11,CYP27B1
innate_immune_activation_louvain_11,EP300
innate_immune_activation_louvain_11,FOXP1
innate_immune_activation_louvain_11,GNB1
innate_immune_activation_louvain_11,GZMB
innate_immune_activation_louvain_11,HSP90AA1
innate_immune_activation_louvain_11,MRGPRX2
innate_immune_activation_louvain_11,NEDD4
innate_immune_activation_louvain_11,NOS2
innate_immune_activation_louvain_11,NPY
innate_immune_activation_louvain_11,RPS6KB1
innate_immune_activation_louvain_11,SCNN1B
innate_immune_activation_louvain_11,SLC30A8
innate_immune_activation_louvain_11,SMAD2
innate_immune_activation_louvain_11,WNT5A
innate_immune_activation_louvain_12,IFNA1
innate_immune_activation_louvain_12,IFNA10
innate_immune_activation_louvain_12,IFNA13
innate_immune_activation_louvain_12,IFNA14
innate_immune_activation_louvain_12,IFNA16
innate_immune_activation_louvain_12,IFNA17
innate_immune_activation_louvain_12,IFNA2
innate_immune_activation_louvain_12,IFNA21
innate_immune_activation_louvain_12,IFNA4
innate_immune_activation_louvain_12,IFNA5
innate_immune_activation_louvain_12,IFNA6
innate_immune_activation_louvain_12,IFNA7
innate_immune_activation_louvain_12,IFNA8
innate_immune_activation_louvain_12,IFNAR1
innate_immune_activation_louvain_12,IFNAR2
innate_immune_activation_louvain_12,IFNB1
innate_immune_activation_louvain_12,IFNG
innate_immune_activation_louvain_12,IFNGR1
innate_immune_activation_louvain_12,IFNGR2
innate_immune_activation_louvain_12,IFNLR1
innate_immune_activation_louvain_12,IFNW1
innate_immune_activation_louvain_12,IL10RB
innate_immune_activation_louvain_12,IL12A
innate_immune_activation_louvain_12,IL12B
innate_immune_activation_louvain_12,IL12RB1
innate_immune_activation_louvain_12,IL13
innate_immune_activation_louvain_12,IL23R
innate_immune_activation_louvain_12,IL4
innate_immune_activation_louvain_12,IL6
innate_immune_activation_louvain_12,IRF1
innate_immune_activation_louvain_12,IRF8
innate_immune_activation_louvain_12,ISG15
innate_immune_activation_louvain_12,JAK1
innate_immune_activation_louvain_12,JAK2
innate_immune_activation_louvain_12,MX1
innate_immune_activation_louvain_12,PRKCE
innate_immune_activation_louvain_12,STAT1
innate_immune_activation_louvain_12,STAT2
innate_immune_activation_louvain_12,STAT5B
innate_immune_activation_louvain_12,TYK2
innate_immune_activation_louvain_2,ADAR
innate_immune_activation_louvain_2,BRD4
innate_immune_activation_louvain_2,CSNK2B
innate_immune_activation_louvain_2,EIF2AK2
innate_immune_activation_louvain_2,JMJD6
innate_immune_activation_louvain_2,LYST
innate_immune_activation_louvain_3,AIM2
innate_immune_activation_louvain_3,AZI2
innate_immune_activation_louvain_3,CALCOCO2
innate_immune_activation_louvain_3,CASP1
innate_immune_activation_louvain_3,CASP8
innate_immune_activation_louvain_3,CD14
innate_immune_activation_louvain_3,CD40
innate_immune_activation_louvain_3,CHUK
innate_immune_activation_louvain_3,DDX58
innate_immune_activation_louvain_3,DNAJA3
innate_immune_activation_louvain_3,FADD
innate_immune_activation_louvain_3,FASLG
innate_immune_activation_louvain_3,GAPDH
innate_immune_activation_louvain_3,GRN
innate_immune_activation_louvain_3,IFI35
innate_immune_activation_louvain_3,IKBKB
innate_immune_activation_louvain_3,IKBKE
innate_immune_activation_louvain_3,IKBKG
innate_immune_activation_louvain_3,IL18
innate_immune_activation_louvain_3,IL1B
innate_immune_activation_louvain_3,IL33
innate_immune_activation_louvain_3,IL37
innate_immune_activation_louvain_3,IRAK1
innate_immune_activation_louvain_3,IRAK4
innate_immune_activation_louvain_3,IRF3
innate_immune_activation_louvain_3,IRF5
innate_immune_activation_louvain_3,IRF7
innate_immune_activation_louvain_3,KRT1
innate_immune_activation_louvain_3,KRT8
innate_immune_activation_louvain_3,LBP
innate_immune_activation_louvain_3,LY96
innate_immune_activation_louvain_3,MAP3K7
innate_immune_activation_louvain_3,MAP3K8
innate_immune_activation_louvain_3,MAVS
innate_immune_activation_louvain_3,MEFV
innate_immune_activation_louvain_3,MYD88
innate_immune_activation_louvain_3,NCOR2
innate_immune_activation_louvain_3,NFKB1
innate_immune_activation_louvain_3,NFKBIA
innate_immune_activation_louvain_3,NFKBIB
innate_immune_activation_louvain_3,NMI
innate_immune_activation_louvain_3,NR4A3
innate_immune_activation_louvain_3,PYCARD
innate_immune_activation_louvain_3,RELA
innate_immune_activation_louvain_3,RIPK1
innate_immune_activation_louvain_3,RIPK3
innate_immune_activation_louvain_3,STING1
innate_immune_activation_louvain_3,TAB1
innate_immune_activation_louvain_3,TAB2
innate_immune_activation_louvain_3,TBK1
innate_immune_activation_louvain_3,TICAM1
innate_immune_activation_louvain_3,TICAM2
innate_immune_activation_louvain_3,TIRAP
innate_immune_activation_louvain_3,TLR1
innate_immune_activation_louvain_3,TLR2
innate_immune_activation_louvain_3,TLR3
innate_immune_activation_louvain_3,TLR4
innate_immune_activation_louvain_3,TLR5
innate_immune_activation_louvain_3,TLR6
innate_immune_activation_louvain_3,TLR7
innate_immune_activation_louvain_3,TLR8
innate_immune_activation_louvain_3,TLR9
innate_immune_activation_louvain_3,TNF
innate_immune_activation_louvain_3,TNFRSF1A
innate_immune_activation_louvain_3,TOLLIP
innate_immune_activation_louvain_3,TRAF3
innate_immune_activation_louvain_3,TRAF6
innate_immune_activation_louvain_3,TRIM21
innate_immune_activation_louvain_3,TRIM56
innate_immune_activation_louvain_3,ZBP1
innate_immune_activation_louvain_4,POLR1C
innate_immune_activation_louvain_4,POLR1D
innate_immune_activation_louvain_4,POLR2E
innate_immune_activation_louvain_4,POLR2F
innate_immune_activation_louvain_4,POLR2H
innate_immune_activation_louvain_4,POLR2K
innate_immune_activation_louvain_4,POLR2L
innate_immune_activation_louvain_4,POLR3A
innate_immune_activation_louvain_4,POLR3B
innate_immune_activation_louvain_4,POLR3C
innate_immune_activation_louvain_4,POLR3D
innate_immune_activation_louvain_4,POLR3E
innate_immune_activation_louvain_4,POLR3F
innate_immune_activation_louvain_4,POLR3G
innate_immune_activation_louvain_4,POLR3GL
innate_immune_activation_louvain_4,POLR3H
innate_immune_activation_louvain_4,POLR3K
innate_immune_activation_louvain_5,ANXA3
innate_immune_activation_louvain_5,CPLX2
innate_immune_activation_louvain_5,SNAP23
innate_immune_activation_louvain_5,STXBP2
innate_immune_activation_louvain_5,STXBP3
innate_immune_activation_louvain_5,VAMP2
innate_immune_activation_louvain_5,VAMP7
innate_immune_activation_louvain_6,ARL8B
innate_immune_activation_louvain_6,RAB5A
innate_immune_activation_louvain_6,RAB7A
innate_immune_activation_louvain_6,RAB7B
innate_immune_activation_louvain_6,RABGEF1
innate_immune_activation_louvain_7,BCR
innate_immune_activation_louvain_7,BTK
innate_immune_activation_louvain_7,C1QA
innate_immune_activation_louvain_7,CBL
innate_immune_activation_louvain_7,CD244
innate_immune_activation_louvain_7,CD80
innate_immune_activation_louvain_7,CD86
innate_immune_activation_louvain_7,CORO1A
innate_immune_activation_louvain_7,CORO1C
innate_immune_activation_louvain_7,CSF1
innate_immune_activation_louvain_7,CSF2
innate_immune_activation_louvain_7,FCER1G
innate_immune_activation_louvain_7,FCGR3A
innate_immune_activation_louvain_7,HAVCR2
innate_immune_activation_louvain_7,HCK
innate_immune_activation_louvain_7,IGKV2D-28
innate_immune_activation_louvain_7,KIR3DL1
innate_immune_activation_louvain_7,KIT
innate_immune_activation_louvain_7,KLRC2
innate_immune_activation_louvain_7,KLRD1
innate_immune_activation_louvain_7,KLRK1
innate_immune_activation_louvain_7,LAT
innate_immune_activation_louvain_7,LAT2
innate_immune_activation_louvain_7,LGALS9
innate_immune_activation_louvain_7,LILRA2
innate_immune_activation_louvain_7,LYN
innate_immune_activation_louvain_7,MICA
innate_immune_activation_louvain_7,PIK3CA
innate_immune_activation_louvain_7,PIK3CB
innate_immune_activation_louvain_7,PIK3CD
innate_immune_activation_louvain_7,PIK3CG
innate_immune_activation_louvain_7,PIK3R1
innate_immune_activation_louvain_7,PIK3R2
innate_immune_activation_louvain_7,PIK3R3
innate_immune_activation_louvain_7,PLCG2
innate_immune_activation_louvain_7,PTPN6
innate_immune_activation_louvain_7,RAET1E
innate_immune_activation_louvain_7,RAET1G
innate_immune_activation_louvain_7,SH2D1A
innate_immune_activation_louvain_7,SLAMF1
innate_immune_activation_louvain_7,SLAMF7
innate_immune_activation_louvain_7,SYK
innate_immune_activation_louvain_7,TREM2
innate_immune_activation_louvain_7,TYROBP
innate_immune_activation_louvain_7,ULBP1
innate_immune_activation_louvain_7,ULBP2
innate_immune_activation_louvain_7,ULBP3
innate_immune_activation_louvain_8,C3
innate_immune_activation_louvain_8,CFB
innate_immune_activation_louvain_8,CFD
innate_immune_activation_louvain_8,CFH
innate_immune_activation_louvain_8,CFHR5
innate_immune_activation_louvain_8,CFP
innate_immune_activation_louvain_8,COLEC10
innate_immune_activation_louvain_8,COLEC11
innate_immune_activation_louvain_8,CR1
innate_immune_activation_louvain_8,CR2
innate_immune_activation_louvain_8,FCN1
innate_immune_activation_louvain_8,FCN2
innate_immune_activation_louvain_8,FCN3
innate_immune_activation_louvain_8,IFITM1
innate_immune_activation_louvain_8,ITGAM
innate_immune_activation_louvain_8,ITGB2
innate_immune_activation_louvain_8,MASP1
innate_immune_activation_louvain_8,MASP2
innate_immune_activation_louvain_8,MBL2
innate_immune_activation_louvain_8,VSIG4
innate_immune_activation_louvain_9,CCL1
innate_immune_activation_louvain_9,CCL11
innate_immune_activation_louvain_9,CCL13
innate_immune_activation_louvain_9,CCL15
innate_immune_activation_louvain_9,CCL16
innate_immune_activation_louvain_9,CCL17
innate_immune_activation_louvain_9,CCL18
innate_immune_activation_louvain_9,CCL19
innate_immune_activation_louvain_9,CCL2
innate_immune_activation_louvain_9,CCL20
innate_immune_activation_louvain_9,CCL21
innate_immune_activation_louvain_9,CCL22
innate_immune_activation_louvain_9,CCL24
innate_immune_activation_louvain_9,CCL25
innate_immune_activation_louvain_9,CCL26
innate_immune_activation_louvain_9,CCL3
innate_immune_activation_louvain_9,CCL3L1
innate_immune_activation_louvain_9,CCL4
innate_immune_activation_louvain_9,CCL4L2
innate_immune_activation_louvain_9,CCL5
innate_immune_activation_louvain_9,CCL7
innate_immune_activation_louvain_9,CCL8
innate_immune_activation_louvain_9,CX3CL1
innate_immune_activation_louvain_9,CX3CR1
innate_immune_activation_louvain_9,CXCL10
innate_immune_activation_louvain_9,CXCL11
innate_immune_activation_louvain_9,CXCL16
innate_immune_activation_louvain_9,CXCL8
innate_immune_activation_louvain_9,CXCL9
innate_immune_activation_louvain_9,XCL1
innate_immune_activation_louvain_9,XCL2
tme_stroma_louvain_0,ACVR1C
tme_stroma_louvain_0,ACVR2A
tme_stroma_louvain_0,ACVR2B
tme_stroma_louvain_0,AMH
tme_stroma_louvain_0,AMHR2
tme_stroma_louvain_0,BAMBI
tme_stroma_louvain_0,BMPR2
tme_stroma_louvain_0,E2F4
tme_stroma_louvain_0,E2F5
tme_stroma_louvain_0,FMOD
tme_stroma_louvain_0,FST
tme_stroma_louvain_0,ID1
tme_stroma_louvain_0,INHBA
tme_stroma_louvain_0,INHBB
tme_stroma_louvain_0,INHBC
tme_stroma_louvain_0,INHBE
tme_stroma_louvain_0,LEFTY1
tme_stroma_louvain_0,LEFTY2
tme_stroma_louvain_0,LTBP1
tme_stroma_louvain_0,NODAL
tme_stroma_louvain_0,RBL1
tme_stroma_louvain_0,SMAD1
tme_stroma_louvain_0,SMAD2
tme_stroma_louvain_0,SMAD3
tme_stroma_louvain_0,SMAD4
tme_stroma_louvain_0,SMAD5
tme_stroma_louvain_0,SMAD6
tme_stroma_louvain_0,SMAD7
tme_stroma_louvain_0,SMAD9
tme_stroma_louvain_0,SMURF1
tme_stroma_louvain_0,SMURF2
tme_stroma_louvain_0,TFDP1
tme_stroma_louvain_0,TGFB1
tme_stroma_louvain_0,TGFB3
tme_stroma_louvain_0,TGFBR1
tme_stroma_louvain_0,TGFBR2
tme_stroma_louvain_0,TGIF1
tme_stroma_louvain_0,TGIF2
tme_stroma_louvain_0,THBS1
tme_stroma_louvain_0,ZFYVE16
tme_stroma_louvain_0,ZFYVE9
tme_stroma_louvain_1,AKT1
tme_stroma_louvain_1,AKT2
tme_stroma_louvain_1,AKT3
tme_stroma_louvain_1,CAMK2A
tme_stroma_louvain_1,CAMK2B
tme_stroma_louvain_1,CASP1
tme_stroma_louvain_1,CASP9
tme_stroma_louvain_1,CTNNB1
tme_stroma_louvain_1,EIF4E1B
tme_stroma_louvain_1,EIF4E2
tme_stroma_louvain_1,EIF4EBP1
tme_stroma_louvain_1,MAPT
tme_stroma_louvain_1,MTOR
tme_stroma_louvain_1,NOS2
tme_stroma_louvain_1,NOS3
tme_stroma_louvain_1,PDK1
tme_stroma_louvain_1,PITX2
tme_stroma_louvain_1,PRKCA
tme_stroma_louvain_1,PRKCB
tme_stroma_louvain_1,PRKCG
tme_stroma_louvain_1,RPS6
tme_stroma_louvain_1,RPS6KB1
tme_stroma_louvain_1,RPS6KB2
tme_stroma_louvain_1,SERPINE1
tme_stroma_louvain_1,XIAP
tme_stroma_louvain_2,ANGPT1
tme_stroma_louvain_2,ANGPT2
tme_stroma_louvain_2,ANGPT4
tme_stroma_louvain_2,CDC42
tme_stroma_louvain_2,CYBB
tme_stroma_louvain_2,DCN
tme_stroma_louvain_2,EGF
tme_stroma_louvain_2,EGFR
tme_stroma_louvain_2,EPO
tme_stroma_louvain_2,ERBB2
tme_stroma_louvain_2,FLT1
tme_stroma_louvain_2,IDE
tme_stroma_louvain_2,IGF1
tme_stroma_louvain_2,IGF1R
tme_stroma_louvain_2,IL6
tme_stroma_louvain_2,IL6R
tme_stroma_louvain_2,INS
tme_stroma_louvain_2,INSR
tme_stroma_louvain_2,KDR
tme_stroma_louvain_2,NPPA
tme_stroma_louvain_2,PIK3CA
tme_stroma_louvain_2,PIK3CB
tme_stroma_louvain_2,PIK3CD
tme_stroma_louvain_2,PIK3R1
tme_stroma_louvain_2,PIK3R2
tme_stroma_louvain_2,PIK3R3
tme_stroma_louvain_2,PLCG1
tme_stroma_louvain_2,PLCG2
tme_stroma_louvain_2,PTK2
tme_stroma_louvain_2,RAC2
tme_stroma_louvain_2,RAC3
tme_stroma_louvain_2,RHOA
tme_stroma_louvain_2,ROCK1
tme_stroma_louvain_2,SH2D2A
tme_stroma_louvain_2,SHC2
tme_stroma_louvain_2,SRC
tme_stroma_louvain_2,STAT3
tme_stroma_louvain_2,TEK
tme_stroma_louvain_2,TLR4
tme_stroma_louvain_3,ARNT
tme_stroma_louvain_3,CDK4
