gene,score,bucket,sub_bucket_id,sub_bucket_label,n_genes
RECK,EMT,Mesenchymal Markers,mesenchymal_markers_louvain_3,Mesenchymal Secretome,75
SAMSN1,EMT,Mesenchymal Markers,mesenchymal_markers_louvain_3,Mesenchymal Secretome,75
SDC1,EMT,Mesenchymal Markers,mesenchymal_markers_louvain_3,Mesenchymal Secretome,75
SDC2,EMT,Mesenchymal Markers,mesenchymal_markers_louvain_3,Mesenchymal Secretome,75
SDC4,EMT,Mesenchymal Markers,mesenchymal_markers_louvain_3,Mesenchymal Secretome,75
SERPINE1,EMT,Mesenchymal Markers,mesenchymal_markers_louvain_3,Mesenchymal Secretome,75
SERPINE2,EMT,Mesenchymal Markers,mesenchymal_markers_louvain_3,Mesenchymal Secretome,75
SERPINF1,EMT,Mesenchymal Markers,mesenchymal_markers_louvain_3,Mesenchymal Secretome,75
SERPING1,EMT,Mesenchymal Markers,mesenchymal_markers_louvain_3,Mesenchymal Secretome,75
SLC2A3,EMT,Mesenchymal Markers,mesenchymal_markers_louvain_3,Mesenchymal Secretome,75
SPOCK1,EMT,Mesenchymal Markers,mesenchymal_markers_louvain_3,Mesenchymal Secretome,75
SPP1,EMT,Mesenchymal Markers,mesenchymal_markers_louvain_3,Mesenchymal Secretome,75
SRGN,EMT,Mesenchymal Markers,mesenchymal_markers_louvain_3,Mesenchymal Secretome,75
TFPI2,EMT,Mesenchymal Markers,mesenchymal_markers_louvain_3,Mesenchymal Secretome,75
TGFB1,EMT,Mesenchymal Markers,mesenchymal_markers_louvain_3,Mesenchymal Secretome,75
TGFBR3,EMT,Mesenchymal Markers,mesenchymal_markers_louvain_3,Mesenchymal Secretome,75
THBS1,EMT,Mesenchymal Markers,mesenchymal_markers_louvain_3,Mesenchymal Secretome,75
THY1,EMT,Mesenchymal Markers,mesenchymal_markers_louvain_3,Mesenchymal Secretome,75
TIMP1,EMT,Mesenchymal Markers,mesenchymal_markers_louvain_3,Mesenchymal Secretome,75
UCHL1,EMT,Mesenchymal Markers,mesenchymal_markers_louvain_3,Mesenchymal Secretome,75
VCAM1,EMT,Mesenchymal Markers,mesenchymal_markers_louvain_3,Mesenchymal Secretome,75
VEGFC,EMT,Mesenchymal Markers,mesenchymal_markers_louvain_3,Mesenchymal Secretome,75
WWTR1,EMT,Mesenchymal Markers,mesenchymal_markers_louvain_3,Mesenchymal Secretome,75
AGRN,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_3,Basement Membrane Organisation,24
COLEC12,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_3,Basement Membrane Organisation,24
DAG1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_3,Basement Membrane Organisation,24
EXT1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_3,Basement Membrane Organisation,24
HSPG2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_3,Basement Membrane Organisation,24
ITGA6,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_3,Basement Membrane Organisation,24
ITGA7,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_3,Basement Membrane Organisation,24
LAMA1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_3,Basement Membrane Organisation,24
LAMA2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_3,Basement Membrane Organisation,24
LAMA3,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_3,Basement Membrane Organisation,24
LAMA4,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_3,Basement Membrane Organisation,24
LAMA5,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_3,Basement Membrane Organisation,24
LAMB1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_3,Basement Membrane Organisation,24
LAMB2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_3,Basement Membrane Organisation,24
LAMB3,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_3,Basement Membrane Organisation,24
LAMB4,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_3,Basement Membrane Organisation,24
LAMC1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_3,Basement Membrane Organisation,24
LAMC2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_3,Basement Membrane Organisation,24
LAMC3,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_3,Basement Membrane Organisation,24
LRP12,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_3,Basement Membrane Organisation,24
NTNG2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_3,Basement Membrane Organisation,24
SV2A,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_3,Basement Membrane Organisation,24
SV2B,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_3,Basement Membrane Organisation,24
SV2C,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_3,Basement Membrane Organisation,24
AKT1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_7,Cell Cycle G1/S Transition,26
AR,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_7,Cell Cycle G1/S Transition,26
CCND1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_7,Cell Cycle G1/S Transition,26
CCND2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_7,Cell Cycle G1/S Transition,26
CCND3,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_7,Cell Cycle G1/S Transition,26
CDH1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_7,Cell Cycle G1/S Transition,26
CDH17,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_7,Cell Cycle G1/S Transition,26
CIB1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_7,Cell Cycle G1/S Transition,26
CTNNB1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_7,Cell Cycle G1/S Transition,26
DDR2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_7,Cell Cycle G1/S Transition,26
EGFR,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_7,Cell Cycle G1/S Transition,26
EMILIN2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_7,Cell Cycle G1/S Transition,26
FOXC2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_7,Cell Cycle G1/S Transition,26
FYB2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_7,Cell Cycle G1/S Transition,26
GALNT15,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_7,Cell Cycle G1/S Transition,26
GSK3B,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_7,Cell Cycle G1/S Transition,26
KRIT1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_7,Cell Cycle G1/S Transition,26
LEMD3,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_7,Cell Cycle G1/S Transition,26
MUC1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_7,Cell Cycle G1/S Transition,26
PODXL,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_7,Cell Cycle G1/S Transition,26
PTGER4,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_7,Cell Cycle G1/S Transition,26
RASIP1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_7,Cell Cycle G1/S Transition,26
SFRP2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_7,Cell Cycle G1/S Transition,26
SNAI2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_7,Cell Cycle G1/S Transition,26
ST6GALNAC5,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_7,Cell Cycle G1/S Transition,26
WNK1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_7,Cell Cycle G1/S Transition,26
COL16A1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
COL1A1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
COL1A2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
COL2A1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
COL4A1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
COL4A2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
COL4A3,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
COL4A4,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
COL4A5,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
COL4A6,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
COL5A1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
COL6A1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
COL6A2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
COL6A3,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
COL6A5,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
COL6A6,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
COL9A1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
COL9A2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
COL9A3,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
FBN1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
ITGA1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
ITGA2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
SDC1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
SDC4,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
THBS1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
THBS2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
THBS3,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
THBS4,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_2,Collagen Formation,28
CRLF2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
CXCL12,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
EFNA1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
EGF,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
EPHA2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
EPHA8,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
ERBB2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
FLT1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
FLT4,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
HGF,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
IGF1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
IGF1R,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
KDR,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
LIF,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
MET,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
NEXMIF,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
PDGFA,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
PDGFB,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
PDGFC,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
PDGFD,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
PDGFRA,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
PDGFRB,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
PGF,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
TGFB1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
TGFB2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
TMEFF2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
VEGFA,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
VEGFB,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
VEGFC,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
VEGFD,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_5,Growth Factor Signalling,30
ACER2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
ACTB,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
ACTG1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
ACTN1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
ACTN4,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
ARHGEF6,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
CAPZA1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
CAPZB,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
CYP1B1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
FBLIM1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
FERMT1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
FERMT2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
FERMT3,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
FLNA,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
FLNB,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
FRAS1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
FREM1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
FREM2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
IFT74,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
ILK,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
ITGB1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
ITGB1BP1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
KIF3A,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
LIMS1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
LIMS2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
LPXN,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
NPNT,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
PARVA,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
PARVB,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
PARVG,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
PIEZO1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
PLPP3,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
PXN,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
RFLNA,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
TLN1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
TLN2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
TMOD3,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
VCL,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_0,Integrin-Mediated Focal Adhesion,38
AKT2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
AKT3,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
CDC42,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
CHN1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
CRK,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
CRKL,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
FARP2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
GUCA1A,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
GUCY2F,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
LYN,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
MTOR,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
NCK2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
NCKAP1L,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
NOX1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
P3R3URF-PIK3R3,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
PDE3B,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
PIK3CA,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
PIK3CB,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
PIK3CD,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
PIK3CG,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
PIK3R1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
PIK3R2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
PIK3R3,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
PLEK,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
PTPN11,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
PTPN6,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
RAC1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
RAC2,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
RAC3,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
RAP1B,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
RET,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
SKAP1,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
SRC,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
SWAP70,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
SYK,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
TESC,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
UNC119,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_6,Intracellular Signal Transduction,37
ADA,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_1,Leukocyte and Platelet Adhesion,53
ADAM17,Fibrosis,Cell-Matrix Adhesion,cell-matrix_adhesion_louvain_1,Leukocyte and Platelet Adhesion,53
